ts,open,high,low,close,volume,dt_utc
1518796800,931.99,940.0,920.1,935.63,,2018-02-16 16:00:00+00:00
1518811200,934.84,943.98,928.86,938.67,,2018-02-16 20:00:00+00:00
1518825600,938.6,960.0,933.48,956.41,,2018-02-17 00:00:00+00:00
1518840000,957.12,968.49,952.69,964.57,,2018-02-17 04:00:00+00:00
1518854400,964.55,968.68,949.0,955.39,,2018-02-17 08:00:00+00:00
1518868800,955.07,974.0,954.26,963.22,,2018-02-17 12:00:00+00:00
1518883200,963.25,970.0,956.0,960.35,,2018-02-17 16:00:00+00:00
1518897600,960.35,973.0,956.02,969.99,,2018-02-17 20:00:00+00:00
1518912000,969.99,978.5,948.0,952.2,,2018-02-18 00:00:00+00:00
1518926400,952.14,956.31,911.57,935.23,,2018-02-18 04:00:00+00:00
1518940800,935.23,936.4,897.0,929.18,,2018-02-18 08:00:00+00:00
1518955200,929.18,948.79,918.02,933.19,,2018-02-18 12:00:00+00:00
1518969600,932.38,945.44,920.0,944.64,,2018-02-18 16:00:00+00:00
1518984000,944.17,945.0,907.75,911.0,,2018-02-18 20:00:00+00:00
1518998400,911.0,933.5,906.04,921.43,,2018-02-19 00:00:00+00:00
1519012800,921.43,946.18,916.01,944.49,,2018-02-19 04:00:00+00:00
1519027200,944.29,951.0,935.43,945.31,,2018-02-19 08:00:00+00:00
1519041600,945.48,956.22,939.64,953.02,,2018-02-19 12:00:00+00:00
1519056000,953.03,956.0,936.01,942.59,,2018-02-19 16:00:00+00:00
1519070400,942.59,945.96,932.12,938.11,,2018-02-19 20:00:00+00:00
1519084800,939.17,953.98,938.13,945.06,,2018-02-20 00:00:00+00:00
1519099200,945.11,961.0,942.99,950.0,,2018-02-20 04:00:00+00:00
1519113600,950.0,952.65,927.1,936.52,,2018-02-20 08:00:00+00:00
1519128000,936.52,946.09,932.5,939.91,,2018-02-20 12:00:00+00:00
1519142400,939.46,942.0,920.0,922.22,,2018-02-20 16:00:00+00:00
1519156800,923.29,923.61,873.0,882.99,,2018-02-20 20:00:00+00:00
1519171200,882.99,908.88,856.51,883.06,,2018-02-21 00:00:00+00:00
1519185600,883.06,893.81,864.41,889.94,,2018-02-21 04:00:00+00:00
1519200000,889.95,895.0,872.76,884.75,,2018-02-21 08:00:00+00:00
1519214400,884.72,894.23,831.22,838.0,,2018-02-21 12:00:00+00:00
1519228800,838.01,848.0,817.42,826.18,,2018-02-21 16:00:00+00:00
1519243200,826.18,847.87,812.87,835.89,,2018-02-21 20:00:00+00:00
1519257600,836.35,861.01,827.0,853.31,,2018-02-22 00:00:00+00:00
1519272000,853.31,871.96,841.91,849.74,,2018-02-22 04:00:00+00:00
1519286400,849.14,853.91,811.04,827.62,,2018-02-22 08:00:00+00:00
1519300800,827.42,833.89,788.66,809.74,,2018-02-22 12:00:00+00:00
1519315200,809.73,815.39,786.6,811.01,,2018-02-22 16:00:00+00:00
1519329600,810.34,820.0,797.0,801.49,,2018-02-22 20:00:00+00:00
1519344000,801.47,839.5,785.99,836.07,,2018-02-23 00:00:00+00:00
1519358400,836.07,847.86,813.53,837.83,,2018-02-23 04:00:00+00:00
1519372800,837.83,875.2,837.78,870.32,,2018-02-23 08:00:00+00:00
1519387200,870.62,885.0,859.14,865.1,,2018-02-23 12:00:00+00:00
1519401600,865.1,865.12,830.0,838.73,,2018-02-23 16:00:00+00:00
1519416000,838.74,859.39,823.29,851.6,,2018-02-23 20:00:00+00:00
1519430400,851.59,875.0,845.0,866.02,,2018-02-24 00:00:00+00:00
1519444800,866.02,873.29,831.32,846.75,,2018-02-24 04:00:00+00:00
1519459200,846.75,851.73,819.19,828.02,,2018-02-24 08:00:00+00:00
1519473600,828.04,839.67,821.16,830.37,,2018-02-24 12:00:00+00:00
1519488000,829.46,836.0,815.0,821.02,,2018-02-24 16:00:00+00:00
1519502400,821.0,836.57,805.0,833.94,,2018-02-24 20:00:00+00:00
1519516800,833.92,842.55,820.62,832.0,,2018-02-25 00:00:00+00:00
1519531200,832.0,849.5,828.53,840.95,,2018-02-25 04:00:00+00:00
1519545600,840.95,846.06,830.5,837.6,,2018-02-25 08:00:00+00:00
1519560000,836.44,839.0,813.18,823.33,,2018-02-25 12:00:00+00:00
1519574400,823.71,837.9,820.1,832.5,,2018-02-25 16:00:00+00:00
1519588800,833.55,846.98,830.72,841.19,,2018-02-25 20:00:00+00:00
1519603200,841.46,856.33,837.59,845.0,,2018-02-26 00:00:00+00:00
1519617600,845.01,855.07,833.0,842.18,,2018-02-26 04:00:00+00:00
1519632000,842.0,865.9,835.05,861.13,,2018-02-26 08:00:00+00:00
1519646400,861.0,882.0,852.0,875.05,,2018-02-26 12:00:00+00:00
1519660800,875.05,880.0,857.0,864.02,,2018-02-26 16:00:00+00:00
1519675200,864.02,874.74,858.0,867.98,,2018-02-26 20:00:00+00:00
1519689600,867.98,875.0,860.69,869.4,,2018-02-27 00:00:00+00:00
1519704000,869.05,895.0,866.75,890.89,,2018-02-27 04:00:00+00:00
1519718400,890.86,897.49,873.64,885.17,,2018-02-27 08:00:00+00:00
1519732800,885.95,890.77,864.21,873.07,,2018-02-27 12:00:00+00:00
1519747200,872.75,882.31,868.16,878.39,,2018-02-27 16:00:00+00:00
1519761600,878.57,886.0,870.0,870.11,,2018-02-27 20:00:00+00:00
1519776000,871.84,889.97,870.0,886.21,,2018-02-28 00:00:00+00:00
1519790400,886.21,891.0,870.02,874.03,,2018-02-28 04:00:00+00:00
1519804800,874.99,879.9,858.99,864.53,,2018-02-28 08:00:00+00:00
1519819200,864.53,874.8,854.71,869.19,,2018-02-28 12:00:00+00:00
1519833600,869.19,872.0,862.0,869.6,,2018-02-28 16:00:00+00:00
1519848000,869.6,875.0,850.3,853.5,,2018-02-28 20:00:00+00:00
1519862400,853.5,861.93,848.65,855.24,,2018-03-01 00:00:00+00:00
1519876800,855.23,868.0,855.22,866.0,,2018-03-01 04:00:00+00:00
1519891200,866.0,874.62,865.48,869.07,,2018-03-01 08:00:00+00:00
1519905600,869.12,873.55,863.0,866.18,,2018-03-01 12:00:00+00:00
1519920000,866.18,879.96,864.21,874.0,,2018-03-01 16:00:00+00:00
1519934400,874.08,879.89,864.87,870.63,,2018-03-01 20:00:00+00:00
1519948800,870.63,876.22,866.3,873.11,,2018-03-02 00:00:00+00:00
1519963200,873.12,874.86,866.0,868.32,,2018-03-02 04:00:00+00:00
1519977600,868.65,872.6,856.03,859.66,,2018-03-02 08:00:00+00:00
1519992000,859.66,866.0,850.0,854.77,,2018-03-02 12:00:00+00:00
1520006400,855.0,858.56,850.0,853.29,,2018-03-02 16:00:00+00:00
1520020800,852.7,863.61,851.29,856.28,,2018-03-02 20:00:00+00:00
1520035200,856.27,870.78,856.22,864.54,,2018-03-03 00:00:00+00:00
1520049600,863.88,866.79,860.0,860.0,,2018-03-03 04:00:00+00:00
1520064000,860.01,866.0,857.13,861.75,,2018-03-03 08:00:00+00:00
1520078400,861.9,869.61,859.14,861.17,,2018-03-03 12:00:00+00:00
1520092800,861.17,866.36,860.02,861.58,,2018-03-03 16:00:00+00:00
1520107200,861.8,864.0,852.3,856.02,,2018-03-03 20:00:00+00:00
1520121600,856.51,857.75,844.16,844.98,,2018-03-04 00:00:00+00:00
1520136000,844.98,849.27,836.24,839.97,,2018-03-04 04:00:00+00:00
1520150400,840.06,851.25,838.0,849.22,,2018-03-04 08:00:00+00:00
1520164800,849.22,859.66,848.61,857.65,,2018-03-04 12:00:00+00:00
1520179200,857.65,867.64,857.5,864.33,,2018-03-04 16:00:00+00:00
1520193600,864.33,868.0,861.0,866.66,,2018-03-04 20:00:00+00:00
1520208000,866.61,868.77,863.27,867.08,,2018-03-05 00:00:00+00:00
1520222400,867.99,870.0,863.11,867.8,,2018-03-05 04:00:00+00:00
1520236800,867.3,869.7,861.3,869.14,,2018-03-05 08:00:00+00:00
1520251200,869.0,871.75,858.01,861.2,,2018-03-05 12:00:00+00:00
1520265600,860.8,863.98,855.5,858.99,,2018-03-05 16:00:00+00:00
1520280000,858.92,860.31,847.2,849.84,,2018-03-05 20:00:00+00:00
1520294400,849.81,849.82,837.31,846.1,,2018-03-06 00:00:00+00:00
1520308800,846.1,853.18,843.25,847.5,,2018-03-06 04:00:00+00:00
1520323200,847.5,849.84,826.24,832.32,,2018-03-06 08:00:00+00:00
1520337600,832.35,835.26,819.0,830.0,,2018-03-06 12:00:00+00:00
1520352000,830.08,831.78,803.01,811.6,,2018-03-06 16:00:00+00:00
1520366400,810.81,822.0,804.19,813.11,,2018-03-06 20:00:00+00:00
1520380800,813.31,826.2,809.0,811.65,,2018-03-07 00:00:00+00:00
1520395200,811.65,814.42,777.9,786.0,,2018-03-07 04:00:00+00:00
1520409600,785.9,791.99,775.0,790.97,,2018-03-07 08:00:00+00:00
1520424000,790.98,796.19,781.0,785.71,,2018-03-07 12:00:00+00:00
1520438400,786.23,788.0,718.4,740.36,,2018-03-07 16:00:00+00:00
1520452800,740.0,769.0,733.45,749.9,,2018-03-07 20:00:00+00:00
1520467200,749.02,761.59,730.0,732.22,,2018-03-08 00:00:00+00:00
1520481600,731.99,757.6,730.88,756.15,,2018-03-08 04:00:00+00:00
1520496000,756.37,772.07,752.7,760.79,,2018-03-08 08:00:00+00:00
1520510400,760.28,761.36,730.0,749.7,,2018-03-08 12:00:00+00:00
1520524800,750.53,750.99,695.24,711.0,,2018-03-08 16:00:00+00:00
1520539200,710.76,712.98,684.0,695.46,,2018-03-08 20:00:00+00:00
1520553600,695.48,705.0,661.1,677.93,,2018-03-09 00:00:00+00:00
1520568000,677.93,680.0,640.0,669.84,,2018-03-09 04:00:00+00:00
1520582400,669.68,685.5,651.0,684.76,,2018-03-09 08:00:00+00:00
1520596800,684.76,711.0,682.05,694.25,,2018-03-09 12:00:00+00:00
1520611200,695.18,703.86,676.26,684.99,,2018-03-09 16:00:00+00:00
1520625600,685.09,727.92,682.54,723.71,,2018-03-09 20:00:00+00:00
1520640000,723.65,745.0,720.0,728.65,,2018-03-10 00:00:00+00:00
1520654400,728.68,742.99,722.5,729.19,,2018-03-10 04:00:00+00:00
1520668800,729.26,734.25,716.0,730.65,,2018-03-10 08:00:00+00:00
1520683200,730.65,739.0,718.69,731.02,,2018-03-10 12:00:00+00:00
1520697600,731.02,734.99,700.0,711.7,,2018-03-10 16:00:00+00:00
1520712000,710.68,711.44,673.06,680.58,,2018-03-10 20:00:00+00:00
1520726400,680.58,683.36,659.15,677.47,,2018-03-11 00:00:00+00:00
1520740800,676.14,697.67,674.46,688.49,,2018-03-11 04:00:00+00:00
1520755200,688.49,709.99,677.95,705.46,,2018-03-11 08:00:00+00:00
1520769600,705.13,721.51,697.29,697.97,,2018-03-11 12:00:00+00:00
1520784000,698.0,735.0,698.0,729.2,,2018-03-11 16:00:00+00:00
1520798400,729.2,730.26,715.0,720.85,,2018-03-11 20:00:00+00:00
1520812800,721.0,730.19,711.25,716.65,,2018-03-12 00:00:00+00:00
1520827200,715.51,731.0,713.06,727.0,,2018-03-12 04:00:00+00:00
1520841600,727.0,740.5,721.81,736.24,,2018-03-12 08:00:00+00:00
1520856000,736.98,737.99,690.1,694.72,,2018-03-12 12:00:00+00:00
1520870400,693.48,706.03,676.6,682.54,,2018-03-12 16:00:00+00:00
1520884800,682.52,701.35,676.31,697.11,,2018-03-12 20:00:00+00:00
1520899200,696.52,704.67,683.9,696.0,,2018-03-13 00:00:00+00:00
1520913600,695.56,713.76,693.0,701.49,,2018-03-13 04:00:00+00:00
1520928000,701.69,708.5,684.1,694.55,,2018-03-13 08:00:00+00:00
1520942400,694.55,697.95,681.0,687.69,,2018-03-13 12:00:00+00:00
1520956800,687.67,697.79,680.0,683.99,,2018-03-13 16:00:00+00:00
1520971200,683.61,693.3,680.0,689.94,,2018-03-13 20:00:00+00:00
1520985600,690.16,703.54,689.1,698.08,,2018-03-14 00:00:00+00:00
1521000000,698.08,699.0,687.29,689.7,,2018-03-14 04:00:00+00:00
1521014400,688.79,692.99,655.5,656.08,,2018-03-14 08:00:00+00:00
1521028800,656.65,664.0,648.22,654.4,,2018-03-14 12:00:00+00:00
1521043200,654.1,654.4,613.2,616.8,,2018-03-14 16:00:00+00:00
1521057600,617.48,618.51,585.0,610.1,,2018-03-14 20:00:00+00:00
1521072000,610.1,620.0,570.5,580.0,,2018-03-15 00:00:00+00:00
1521086400,580.78,594.35,570.0,591.39,,2018-03-15 04:00:00+00:00
1521100800,591.41,620.53,583.91,617.77,,2018-03-15 08:00:00+00:00
1521115200,617.76,621.12,587.56,600.0,,2018-03-15 12:00:00+00:00
1521129600,600.0,608.54,587.51,600.95,,2018-03-15 16:00:00+00:00
1521144000,600.97,615.2,599.72,608.83,,2018-03-15 20:00:00+00:00
1521158400,608.83,614.9,584.15,598.01,,2018-03-16 00:00:00+00:00
1521172800,597.34,613.72,596.74,608.0,,2018-03-16 04:00:00+00:00
1521187200,608.1,611.71,595.0,603.0,,2018-03-16 08:00:00+00:00
1521201600,603.0,625.3,598.0,621.8,,2018-03-16 12:00:00+00:00
1521216000,622.0,624.0,614.91,619.71,,2018-03-16 16:00:00+00:00
1521230400,619.5,620.49,597.3,599.05,,2018-03-16 20:00:00+00:00
1521244800,599.03,606.0,591.07,598.38,,2018-03-17 00:00:00+00:00
1521259200,598.38,603.5,593.11,600.37,,2018-03-17 04:00:00+00:00
1521273600,600.33,609.26,596.0,597.54,,2018-03-17 08:00:00+00:00
1521288000,596.93,598.26,573.98,575.0,,2018-03-17 12:00:00+00:00
1521302400,575.5,577.2,547.28,551.67,,2018-03-17 16:00:00+00:00
1521316800,551.92,567.0,544.0,546.95,,2018-03-17 20:00:00+00:00
1521331200,547.98,548.95,509.0,519.0,,2018-03-18 00:00:00+00:00
1521345600,518.98,525.0,507.0,516.41,,2018-03-18 04:00:00+00:00
1521360000,516.57,523.0,495.0,517.52,,2018-03-18 08:00:00+00:00
1521374400,517.52,518.8,455.0,461.0,,2018-03-18 12:00:00+00:00
1521388800,461.52,509.51,450.0,486.4,,2018-03-18 16:00:00+00:00
1521403200,486.4,560.0,485.58,537.0,,2018-03-18 20:00:00+00:00
1521417600,537.39,558.5,519.16,527.55,,2018-03-19 00:00:00+00:00
1521432000,526.9,549.0,526.37,547.01,,2018-03-19 04:00:00+00:00
1521446400,547.01,552.0,515.8,538.1,,2018-03-19 08:00:00+00:00
1521460800,537.98,557.0,523.17,550.3,,2018-03-19 12:00:00+00:00
1521475200,550.4,560.0,527.19,536.43,,2018-03-19 16:00:00+00:00
1521489600,536.42,557.77,536.05,556.88,,2018-03-19 20:00:00+00:00
1521504000,556.88,556.96,542.1,554.0,,2018-03-20 00:00:00+00:00
1521518400,554.0,554.0,525.25,527.07,,2018-03-20 04:00:00+00:00
1521532800,527.65,534.05,515.0,532.98,,2018-03-20 08:00:00+00:00
1521547200,532.98,541.11,526.4,534.0,,2018-03-20 12:00:00+00:00
1521561600,534.08,562.0,534.01,561.0,,2018-03-20 16:00:00+00:00
1521576000,561.0,567.87,549.72,557.0,,2018-03-20 20:00:00+00:00
1521590400,557.0,572.01,552.9,569.98,,2018-03-21 00:00:00+00:00
1521604800,569.94,590.52,569.57,570.99,,2018-03-21 04:00:00+00:00
1521619200,570.51,583.2,566.24,579.52,,2018-03-21 08:00:00+00:00
1521633600,580.19,584.41,570.0,574.73,,2018-03-21 12:00:00+00:00
1521648000,575.0,577.48,545.11,559.3,,2018-03-21 16:00:00+00:00
1521662400,559.68,565.0,550.64,559.17,,2018-03-21 20:00:00+00:00
1521676800,559.15,578.6,557.93,569.58,,2018-03-22 00:00:00+00:00
1521691200,569.33,573.07,557.55,563.01,,2018-03-22 04:00:00+00:00
1521705600,563.38,568.49,533.41,535.99,,2018-03-22 08:00:00+00:00
1521720000,536.39,544.65,516.0,531.01,,2018-03-22 12:00:00+00:00
1521734400,531.02,538.91,525.88,531.64,,2018-03-22 16:00:00+00:00
1521748800,531.65,543.94,523.27,539.92,,2018-03-22 20:00:00+00:00
1521763200,539.78,543.0,509.2,515.2,,2018-03-23 00:00:00+00:00
1521777600,515.2,525.59,511.01,513.0,,2018-03-23 04:00:00+00:00
1521792000,513.22,525.52,512.1,524.01,,2018-03-23 08:00:00+00:00
1521806400,524.63,532.98,506.71,525.76,,2018-03-23 12:00:00+00:00
1521820800,526.5,530.0,519.1,526.29,,2018-03-23 16:00:00+00:00
1521835200,526.61,544.72,522.01,543.03,,2018-03-23 20:00:00+00:00
1521849600,543.2,545.99,534.4,539.28,,2018-03-24 00:00:00+00:00
1521864000,539.75,545.0,535.52,541.99,,2018-03-24 04:00:00+00:00
1521878400,541.99,542.1,524.13,526.6,,2018-03-24 08:00:00+00:00
1521892800,526.62,543.0,524.4,539.14,,2018-03-24 12:00:00+00:00
1521907200,539.46,540.0,533.0,536.54,,2018-03-24 16:00:00+00:00
1521921600,536.59,540.0,518.63,520.22,,2018-03-24 20:00:00+00:00
1521936000,521.17,523.79,513.82,521.49,,2018-03-25 00:00:00+00:00
1521950400,521.49,523.9,514.01,517.68,,2018-03-25 04:00:00+00:00
1521964800,518.0,522.6,512.0,515.32,,2018-03-25 08:00:00+00:00
1521979200,515.0,526.93,513.08,515.56,,2018-03-25 12:00:00+00:00
1521993600,516.11,529.68,515.27,526.99,,2018-03-25 16:00:00+00:00
1522008000,527.21,536.0,518.61,523.74,,2018-03-25 20:00:00+00:00
1522022400,523.95,527.67,517.0,520.8,,2018-03-26 00:00:00+00:00
1522036800,520.79,523.52,516.01,517.0,,2018-03-26 04:00:00+00:00
1522051200,517.0,519.39,480.2,485.32,,2018-03-26 08:00:00+00:00
1522065600,485.32,496.0,471.62,482.21,,2018-03-26 12:00:00+00:00
1522080000,482.21,487.01,465.56,473.34,,2018-03-26 16:00:00+00:00
1522094400,473.69,497.85,470.0,485.0,,2018-03-26 20:00:00+00:00
1522108800,485.0,491.55,458.47,463.06,,2018-03-27 00:00:00+00:00
1522123200,463.06,469.0,450.33,464.85,,2018-03-27 04:00:00+00:00
1522137600,464.71,468.0,452.1,458.22,,2018-03-27 08:00:00+00:00
1522152000,458.19,473.0,446.0,467.96,,2018-03-27 12:00:00+00:00
1522166400,467.97,472.0,452.0,457.0,,2018-03-27 16:00:00+00:00
1522180800,456.9,463.07,446.0,448.5,,2018-03-27 20:00:00+00:00
1522195200,448.5,451.3,440.14,450.0,,2018-03-28 00:00:00+00:00
1522209600,450.0,460.3,445.56,452.5,,2018-03-28 04:00:00+00:00
1522224000,452.51,466.0,448.0,460.55,,2018-03-28 08:00:00+00:00
1522238400,460.7,462.55,444.87,446.34,,2018-03-28 12:00:00+00:00
1522252800,446.35,452.36,445.03,446.51,,2018-03-28 16:00:00+00:00
1522267200,446.51,451.76,442.05,446.67,,2018-03-28 20:00:00+00:00
1522281600,446.07,449.43,440.16,440.87,,2018-03-29 00:00:00+00:00
1522296000,440.86,440.86,412.44,414.46,,2018-03-29 04:00:00+00:00
1522310400,414.46,421.0,405.12,408.41,,2018-03-29 08:00:00+00:00
1522324800,408.48,415.0,396.11,406.65,,2018-03-29 12:00:00+00:00
1522339200,407.0,418.68,399.0,399.5,,2018-03-29 16:00:00+00:00
1522353600,399.5,403.31,380.0,384.0,,2018-03-29 20:00:00+00:00
1522368000,383.87,387.7,366.03,377.19,,2018-03-30 00:00:00+00:00
1522382400,377.19,409.87,366.0,405.64,,2018-03-30 04:00:00+00:00
1522396800,405.7,412.04,386.0,391.4,,2018-03-30 08:00:00+00:00
1522411200,391.58,396.7,371.0,382.5,,2018-03-30 12:00:00+00:00
1522425600,382.5,387.3,370.0,381.3,,2018-03-30 16:00:00+00:00
1522440000,381.02,395.67,377.4,392.43,,2018-03-30 20:00:00+00:00
1522454400,392.4,419.4,392.14,405.83,,2018-03-31 00:00:00+00:00
1522468800,405.16,412.0,388.52,392.06,,2018-03-31 04:00:00+00:00
1522483200,392.06,409.7,391.36,402.09,,2018-03-31 08:00:00+00:00
1522497600,402.09,410.0,395.5,402.46,,2018-03-31 12:00:00+00:00
1522512000,402.46,409.7,395.29,398.73,,2018-03-31 16:00:00+00:00
1522526400,398.74,399.68,389.65,393.92,,2018-03-31 20:00:00+00:00
1522540800,393.93,399.91,391.78,392.81,,2018-04-01 00:00:00+00:00
1522555200,393.33,395.19,374.01,377.29,,2018-04-01 04:00:00+00:00
1522569600,377.28,383.0,371.7,374.65,,2018-04-01 08:00:00+00:00
1522584000,374.97,377.72,356.9,360.4,,2018-04-01 12:00:00+00:00
1522598400,360.15,388.0,358.89,383.43,,2018-04-01 16:00:00+00:00
1522612800,383.43,386.63,374.87,378.58,,2018-04-01 20:00:00+00:00
1522627200,378.58,386.58,375.05,383.0,,2018-04-02 00:00:00+00:00
1522641600,383.0,391.0,376.53,388.95,,2018-04-02 04:00:00+00:00
1522656000,388.44,394.87,387.2,391.79,,2018-04-02 08:00:00+00:00
1522670400,391.55,392.0,380.54,389.51,,2018-04-02 12:00:00+00:00
1522684800,389.7,390.78,380.58,382.12,,2018-04-02 16:00:00+00:00
1522699200,382.13,385.45,375.0,385.05,,2018-04-02 20:00:00+00:00
1522713600,385.0,391.5,380.13,390.92,,2018-04-03 00:00:00+00:00
1522728000,390.93,402.5,390.61,400.85,,2018-04-03 04:00:00+00:00
1522742400,400.86,404.74,395.5,397.52,,2018-04-03 08:00:00+00:00
1522756800,397.86,406.49,397.19,403.7,,2018-04-03 12:00:00+00:00
1522771200,403.8,419.08,402.53,413.13,,2018-04-03 16:00:00+00:00
1522785600,413.17,418.0,410.0,415.01,,2018-04-03 20:00:00+00:00
1522800000,415.0,416.5,397.81,402.08,,2018-04-04 00:00:00+00:00
1522814400,402.08,407.24,398.65,403.13,,2018-04-04 04:00:00+00:00
1522828800,403.12,404.95,380.15,385.07,,2018-04-04 08:00:00+00:00
1522843200,384.65,388.0,370.0,371.1,,2018-04-04 12:00:00+00:00
1522857600,371.17,383.79,371.01,381.08,,2018-04-04 16:00:00+00:00
1522872000,381.08,385.33,373.34,378.16,,2018-04-04 20:00:00+00:00
1522886400,378.15,380.0,365.61,379.0,,2018-04-05 00:00:00+00:00
1522900800,379.0,384.0,375.0,379.25,,2018-04-05 04:00:00+00:00
1522915200,379.28,384.32,377.0,379.76,,2018-04-05 08:00:00+00:00
1522929600,379.75,387.03,371.47,377.79,,2018-04-05 12:00:00+00:00
1522944000,377.89,380.25,373.32,376.11,,2018-04-05 16:00:00+00:00
1522958400,376.07,385.0,374.05,381.22,,2018-04-05 20:00:00+00:00
1522972800,381.56,385.91,376.01,378.04,,2018-04-06 00:00:00+00:00
1522987200,377.8,382.04,365.5,368.23,,2018-04-06 04:00:00+00:00
1523001600,368.5,371.77,362.54,368.53,,2018-04-06 08:00:00+00:00
1523016000,368.7,369.0,364.66,366.24,,2018-04-06 12:00:00+00:00
1523030400,366.24,371.68,364.7,370.3,,2018-04-06 16:00:00+00:00
1523044800,370.38,370.61,365.04,368.89,,2018-04-06 20:00:00+00:00
1523059200,368.89,382.53,368.28,381.5,,2018-04-07 00:00:00+00:00
1523073600,381.63,382.72,379.45,382.05,,2018-04-07 04:00:00+00:00
1523088000,382.06,385.27,380.31,381.76,,2018-04-07 08:00:00+00:00
1523102400,381.76,388.55,375.5,388.05,,2018-04-07 12:00:00+00:00
1523116800,388.06,394.75,386.0,389.07,,2018-04-07 16:00:00+00:00
1523131200,389.08,393.95,382.63,384.51,,2018-04-07 20:00:00+00:00
1523145600,384.51,389.81,384.0,389.42,,2018-04-08 00:00:00+00:00
1523160000,389.4,393.94,385.75,389.69,,2018-04-08 04:00:00+00:00
1523174400,389.68,400.58,389.55,400.58,,2018-04-08 08:00:00+00:00
1523188800,400.51,404.05,397.03,401.0,,2018-04-08 12:00:00+00:00
1523203200,401.0,401.46,394.5,399.39,,2018-04-08 16:00:00+00:00
1523217600,399.78,402.05,395.96,400.4,,2018-04-08 20:00:00+00:00
1523232000,400.4,413.9,400.29,411.82,,2018-04-09 00:00:00+00:00
1523246400,411.28,419.0,407.51,418.81,,2018-04-09 04:00:00+00:00
1523260800,418.81,431.99,394.0,395.69,,2018-04-09 08:00:00+00:00
1523275200,395.19,399.37,387.1,397.06,,2018-04-09 12:00:00+00:00
1523289600,397.09,403.66,392.35,393.98,,2018-04-09 16:00:00+00:00
1523304000,393.98,399.69,389.2,399.44,,2018-04-09 20:00:00+00:00
1523318400,399.25,400.87,395.0,400.87,,2018-04-10 00:00:00+00:00
1523332800,400.86,404.07,393.5,396.09,,2018-04-10 04:00:00+00:00
1523347200,396.09,398.9,391.4,396.0,,2018-04-10 08:00:00+00:00
1523361600,396.0,407.8,395.45,406.52,,2018-04-10 12:00:00+00:00
1523376000,406.52,411.99,404.8,411.55,,2018-04-10 16:00:00+00:00
1523390400,411.55,418.68,407.7,416.07,,2018-04-10 20:00:00+00:00
1523404800,415.53,420.0,411.81,413.0,,2018-04-11 00:00:00+00:00
1523419200,413.0,419.77,412.77,416.5,,2018-04-11 04:00:00+00:00
1523433600,416.14,418.6,410.38,414.53,,2018-04-11 08:00:00+00:00
1523448000,414.58,425.0,413.8,420.56,,2018-04-11 12:00:00+00:00
1523462400,420.32,424.33,418.63,422.0,,2018-04-11 16:00:00+00:00
1523476800,422.0,433.54,419.0,429.52,,2018-04-11 20:00:00+00:00
1523491200,429.9,439.41,427.64,437.17,,2018-04-12 00:00:00+00:00
1523505600,437.17,437.44,412.88,422.22,,2018-04-12 04:00:00+00:00
1523520000,422.84,476.73,420.61,460.32,,2018-04-12 08:00:00+00:00
1523534400,460.31,470.44,453.98,464.51,,2018-04-12 12:00:00+00:00
1523548800,464.54,469.9,451.15,464.1,,2018-04-12 16:00:00+00:00
1523563200,464.1,499.0,463.0,495.67,,2018-04-12 20:00:00+00:00
1523577600,494.3,503.2,480.22,490.1,,2018-04-13 00:00:00+00:00
1523592000,490.5,520.0,483.0,511.0,,2018-04-13 04:00:00+00:00
1523606400,510.63,525.81,500.01,517.8,,2018-04-13 08:00:00+00:00
1523620800,517.8,530.0,506.69,516.89,,2018-04-13 12:00:00+00:00
1523635200,516.89,519.8,507.03,510.99,,2018-04-13 16:00:00+00:00
1523649600,510.75,511.22,483.0,495.11,,2018-04-13 20:00:00+00:00
1523664000,494.69,513.33,486.26,508.24,,2018-04-14 00:00:00+00:00
1523678400,507.88,515.0,498.57,511.96,,2018-04-14 04:00:00+00:00
1523692800,511.96,514.99,491.61,496.21,,2018-04-14 08:00:00+00:00
1523707200,496.22,497.36,485.58,493.3,,2018-04-14 12:00:00+00:00
1523721600,493.5,504.91,491.23,504.0,,2018-04-14 16:00:00+00:00
1523736000,504.0,510.98,499.46,502.68,,2018-04-14 20:00:00+00:00
1523750400,502.68,518.9,502.51,511.99,,2018-04-15 00:00:00+00:00
1523764800,511.4,516.31,508.22,509.5,,2018-04-15 04:00:00+00:00
1523779200,509.81,527.15,508.99,521.69,,2018-04-15 08:00:00+00:00
1523793600,521.7,529.9,520.0,521.5,,2018-04-15 12:00:00+00:00
1523808000,521.5,529.0,520.45,524.82,,2018-04-15 16:00:00+00:00
1523822400,524.51,535.0,522.88,533.88,,2018-04-15 20:00:00+00:00
1523836800,533.88,538.0,510.0,516.66,,2018-04-16 00:00:00+00:00
1523851200,516.63,517.62,505.01,514.35,,2018-04-16 04:00:00+00:00
1523865600,514.31,517.5,508.94,512.65,,2018-04-16 08:00:00+00:00
1523880000,512.66,512.74,497.31,503.78,,2018-04-16 12:00:00+00:00
1523894400,504.0,510.85,500.0,503.53,,2018-04-16 16:00:00+00:00
1523908800,503.55,514.04,502.01,511.46,,2018-04-16 20:00:00+00:00
1523923200,512.09,512.82,504.0,508.69,,2018-04-17 00:00:00+00:00
1523937600,508.5,516.1,503.73,514.28,,2018-04-17 04:00:00+00:00
